,PANDAID,MODIFTIME_EXTENDED,JOBSTATUS,COMPUTINGSITE,MODIFICATIONHOST,ATTEMPTNR,FINAL_STATUS,START_TS,END_TS,DURATION,STATUS_LEVEL,SEQUENCE
494,4729445892,2020-05-15 12:33:56.860369,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.860369,2020-05-15 12:34:05.155641,0.0023042422222222226,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
495,4729445892,2020-05-15 12:34:05.155641,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.155641,2020-05-16 18:13:08.377561,29.65089497777778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
497,4729445892,2020-05-16 18:13:08.377561,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.377561,2020-05-20 08:32:20.722248,86.3200957463889,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
499,4729445892,2020-05-20 08:32:20.722248,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-20 08:32:20.722248,2020-05-20 08:32:21.674048,0.0002643888888888889,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
498,4729445892,2020-05-20 08:32:21.674048,starting,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-20 08:32:21.674048,2020-05-20 20:30:08.708163,11.963065031944444,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
500,4729445892,2020-05-20 20:30:08.708163,running,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-20 20:30:08.708163,2020-05-21 10:14:13.265703,13.734599316666667,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
501,4729445892,2020-05-21 10:14:13.265703,transferring,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 10:14:13.265703,2020-05-21 10:14:33.448860,0.0056064325,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
502,4729445892,2020-05-21 10:14:33.448860,holding,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 10:14:33.448860,2020-05-21 10:17:46.140109,0.05352534694444444,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
503,4729445892,2020-05-21 10:17:46.140109,failed,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 10:17:46.140109,2020-05-21 10:17:46.140109,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
506,4729445894,2020-05-15 12:33:46.162341,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.162341,2020-05-15 12:33:56.880443,0.0029772505555555554,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
504,4729445894,2020-05-15 12:33:56.880443,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.880443,2020-05-15 12:34:05.184129,0.0023065794444444444,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
505,4729445894,2020-05-15 12:34:05.184129,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.184129,2020-05-16 18:13:08.390211,29.650890578333335,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
507,4729445894,2020-05-16 18:13:08.390211,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.390211,2020-05-20 18:14:16.708617,96.01897733500002,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
509,4729445894,2020-05-20 18:14:16.708617,sent,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-20 18:14:16.708617,2020-05-20 18:14:17.543702,0.00023196805555555558,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
508,4729445894,2020-05-20 18:14:17.543702,starting,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-20 18:14:17.543702,2020-05-20 23:20:59.110734,5.111546397777778,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
510,4729445894,2020-05-20 23:20:59.110734,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 23:20:59.110734,2020-05-25 09:27:37.719449,106.11072464305558,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
513,4729445894,2020-05-25 09:27:37.719449,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-25 09:27:37.719449,2020-05-25 09:27:58.501993,0.00577292888888889,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
512,4729445894,2020-05-25 09:27:58.501993,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-25 09:27:58.501993,2020-05-25 09:32:34.654651,0.07670907166666668,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
511,4729445894,2020-05-25 09:32:34.654651,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-25 09:32:34.654651,2020-05-25 09:32:34.654651,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
516,4729445897,2020-05-15 12:33:46.229495,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.229495,2020-05-15 12:33:56.919185,0.0029693583333333332,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
514,4729445897,2020-05-15 12:33:56.919185,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.919185,2020-05-15 12:34:05.218715,0.0023054250000000003,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
515,4729445897,2020-05-15 12:34:05.218715,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.218715,2020-05-16 18:13:08.532024,29.650920363611114,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
517,4729445897,2020-05-16 18:13:08.532024,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.532024,2020-05-20 21:25:18.137360,99.2026681488889,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
519,4729445897,2020-05-20 21:25:18.137360,sent,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 21:25:18.137360,2020-05-20 21:25:20.569267,0.0006755297222222223,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
518,4729445897,2020-05-20 21:25:20.569267,starting,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 21:25:20.569267,2020-05-20 22:58:00.248427,1.5443553222222224,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
520,4729445897,2020-05-20 22:58:00.248427,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 22:58:00.248427,2020-05-21 12:33:03.702684,13.584292849166669,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
521,4729445897,2020-05-21 12:33:03.702684,transferring,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 12:33:03.702684,2020-05-21 12:33:10.731508,0.0019524511111111112,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
522,4729445897,2020-05-21 12:33:10.731508,holding,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 12:33:10.731508,2020-05-21 12:39:42.659531,0.10886889527777778,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
523,4729445897,2020-05-21 12:39:42.659531,failed,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 12:39:42.659531,2020-05-21 12:39:42.659531,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
526,4729445899,2020-05-15 12:33:46.269316,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.269316,2020-05-15 12:33:56.938669,0.002963709166666667,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
524,4729445899,2020-05-15 12:33:56.938669,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.938669,2020-05-15 12:34:05.238756,0.0023055797222222224,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
525,4729445899,2020-05-15 12:34:05.238756,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.238756,2020-05-16 18:13:08.546019,29.650918684166673,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
527,4729445899,2020-05-16 18:13:08.546019,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.546019,2020-05-20 21:25:18.215940,99.20268608916668,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
529,4729445899,2020-05-20 21:25:18.215940,sent,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 21:25:18.215940,2020-05-20 21:25:20.642612,0.0006740755555555556,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
528,4729445899,2020-05-20 21:25:20.642612,starting,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 21:25:20.642612,2020-05-20 22:58:00.287650,1.5443458438888888,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
530,4729445899,2020-05-20 22:58:00.287650,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 22:58:00.287650,2020-05-20 23:13:45.955182,0.2626854255555556,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
531,4729445899,2020-05-20 23:13:45.955182,transferring,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-20 23:13:45.955182,2020-05-20 23:13:53.292114,0.002038036666666667,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
532,4729445899,2020-05-20 23:13:53.292114,holding,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-20 23:13:53.292114,2020-05-20 23:20:32.726992,0.1109541327777778,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
533,4729445899,2020-05-20 23:20:32.726992,failed,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-20 23:20:32.726992,2020-05-20 23:20:32.726992,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
536,4729445900,2020-05-15 12:33:46.317303,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.317303,2020-05-15 12:33:56.956454,0.0029553197222222222,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
534,4729445900,2020-05-15 12:33:56.956454,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.956454,2020-05-15 12:34:05.253932,0.002304855,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
535,4729445900,2020-05-15 12:34:05.253932,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.253932,2020-05-16 18:13:08.562088,29.650918932222226,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
537,4729445900,2020-05-16 18:13:08.562088,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.562088,2020-05-20 23:02:05.476142,100.81580945944445,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
538,4729445900,2020-05-20 23:02:05.476142,sent,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-20 23:02:05.476142,2020-05-20 23:02:06.805417,0.00036924305555555555,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
539,4729445900,2020-05-20 23:02:06.805417,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-20 23:02:06.805417,2020-05-21 04:39:52.870786,5.6294626025,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
543,4729445900,2020-05-21 04:39:52.870786,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 04:39:52.870786,2020-05-21 23:06:08.559024,18.437691177222224,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
540,4729445900,2020-05-21 23:06:08.559024,transferring,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:06:08.559024,2020-05-21 23:06:23.378838,0.0041166150000000006,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
541,4729445900,2020-05-21 23:06:23.378838,holding,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-21 23:06:23.378838,2020-05-21 23:10:16.620973,0.06478948194444445,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
542,4729445900,2020-05-21 23:10:16.620973,failed,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-21 23:10:16.620973,2020-05-21 23:10:16.620973,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
546,4729445903,2020-05-15 12:33:46.368601,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.368601,2020-05-15 12:33:56.975340,0.0029463163888888894,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
544,4729445903,2020-05-15 12:33:56.975340,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.975340,2020-05-15 12:34:05.271726,0.002304551666666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
545,4729445903,2020-05-15 12:34:05.271726,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.271726,2020-05-16 18:13:08.577214,29.650918191111113,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
547,4729445903,2020-05-16 18:13:08.577214,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.577214,2020-05-20 23:02:05.561035,100.81582883916667,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
548,4729445903,2020-05-20 23:02:05.561035,sent,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-20 23:02:05.561035,2020-05-20 23:02:06.859989,0.00036082055555555564,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
549,4729445903,2020-05-20 23:02:06.859989,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-20 23:02:06.859989,2020-05-21 04:39:52.886934,5.629451929166667,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
550,4729445903,2020-05-21 04:39:52.886934,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 04:39:52.886934,2020-05-25 13:00:36.641681,104.34548742972223,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
551,4729445903,2020-05-25 13:00:36.641681,holding,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-25 13:00:36.641681,2020-05-25 13:04:52.687926,0.07112395694444444,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
552,4729445903,2020-05-25 13:04:52.687926,failed,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-25 13:04:52.687926,2020-05-25 13:04:52.687926,0.0,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
555,4729445904,2020-05-15 12:33:46.407091,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.407091,2020-05-15 12:33:56.996361,0.002941463888888889,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
553,4729445904,2020-05-15 12:33:56.996361,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.996361,2020-05-15 12:34:05.288728,0.002303435277777778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
554,4729445904,2020-05-15 12:34:05.288728,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.288728,2020-05-16 18:13:08.588908,29.650916716666668,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
556,4729445904,2020-05-16 18:13:08.588908,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.588908,2020-05-20 23:02:05.639636,100.81584742444444,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
557,4729445904,2020-05-20 23:02:05.639636,sent,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-20 23:02:05.639636,2020-05-20 23:02:06.874368,0.00034298111111111116,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
558,4729445904,2020-05-20 23:02:06.874368,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-20 23:02:06.874368,2020-05-21 04:39:52.902268,5.629452194444444,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
559,4729445904,2020-05-21 04:39:52.902268,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 04:39:52.902268,2020-05-25 13:00:39.695840,104.34633154777777,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
561,4729445904,2020-05-25 13:00:39.695840,holding,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-25 13:00:39.695840,2020-05-25 13:05:45.450333,0.08493180361111112,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
560,4729445904,2020-05-25 13:05:45.450333,failed,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-25 13:05:45.450333,2020-05-25 13:05:45.450333,0.0,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
564,4729445906,2020-05-15 12:33:46.440751,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:46.440751,2020-05-15 12:33:57.014964,0.002937281388888889,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
562,4729445906,2020-05-15 12:33:57.014964,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:57.014964,2020-05-15 12:34:05.311737,0.0023046591666666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
563,4729445906,2020-05-15 12:34:05.311737,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:05.311737,2020-05-16 18:13:08.499406,29.650885463611115,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
565,4729445906,2020-05-16 18:13:08.499406,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.499406,2020-05-20 23:03:06.605296,100.83280719166667,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
566,4729445906,2020-05-20 23:03:06.605296,sent,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 23:03:06.605296,2020-05-20 23:03:07.908601,0.0003620291666666667,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'holding', 'failed']"
